,Unnamed: 0.1,Unnamed: 0,Number,Name,Start,End,Link,id,namespace,orig_price,fmt_orig_price,tags,seller,taglist,action,adventure,puzzle,rpg,shooter,strategy,survival,osx,windows,singleplayer,multiplayer
161,161,161,316,"Cook, Serve, Delicious! 3?!",8/11/2022,8/18/2022,https://store.epicgames.com/en-US/p/cook-serve-delicious-3-fb9aae,41a886d5d37646bfb3d30842cc8f34d2,b29663f909b94b0b83deb76f147e9e4f,1999.0,$19.99,"['1216', '21121', '21129', '9547', '9549', '1264', '21136', '1393', '21138', '21139', '21140', '21141', '1370', '1115', '21149', '10719']",,"[{'id': '1216'}, {'id': '21121'}, {'id': '21129'}, {'id': '9547'}, {'id': '9549'}, {'id': '1264'}, {'id': '21136'}, {'id': '1393'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '1115'}, {'id': '21149'}, {'id': '10719'}]",True,False,False,False,False,True,False,False,True,True,False
162,162,162,315,Unrailed!,8/4/2022,8/11/2022,https://store.epicgames.com/en-US/p/unrailed-e19729,38ad328025584a26bab9ca92c5f5b842,5a6d34ba28bc45d081d9311c3885feef,1999.0,$19.99,"['1216', '21122', '1188', '19847', '9547', '9549', '1263', '1264', '21136', '21138', '1203', '21139', '21140', '21141', '1110', '1370', '21149', '21119']",,"[{'id': '1216'}, {'id': '21122'}, {'id': '1188'}, {'id': '19847'}, {'id': '9547'}, {'id': '9549'}, {'id': '1263'}, {'id': '1264'}, {'id': '21136'}, {'id': '21138'}, {'id': '1203'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1110'}, {'id': '1370'}, {'id': '21149'}, {'id': '21119'}]",True,False,False,False,False,False,False,False,True,True,True
163,163,163,314,Lawn Mowing Simulator,7/28/2022,8/4/2022,https://store.epicgames.com/en-US/p/lawn-mowing-simulator-838bf3,7d849437da4547399baa3758cb7ec580,70d9536d99af4c70a55e4c23989f4225,1999.0,$19.99,"['1393', '21138', '1188', '21140', '21141', '19847', '1370', '9547', '21149', '9549', '21119']",,"[{'id': '1393'}, {'id': '21138'}, {'id': '1188'}, {'id': '21140'}, {'id': '21141'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '21149'}, {'id': '9549'}, {'id': '21119'}]",False,False,False,False,False,False,False,False,True,True,False
164,164,164,313,Tannenberg,7/21/2022,7/28/2022,https://store.epicgames.com/en-US/p/tannenberg,4bdbe4d91f084966aed33eeb5ebb71fd,538de058a6d9490ea151c4cd111cc01b,1999.0,$19.99,"['1216', '21122', '1188', '21125', '21894', '19847', '21129', '9547', '35244', '21135', '1264', '21138', '1203', '1299', '21139', '21140', '21141', '1210', '1370', '21149', '10719']",,"[{'id': '1216'}, {'id': '21122'}, {'id': '1188'}, {'id': '21125'}, {'id': '21894'}, {'id': '19847'}, {'id': '21129'}, {'id': '9547'}, {'id': '35244'}, {'id': '21135'}, {'id': '1264'}, {'id': '21138'}, {'id': '1203'}, {'id': '1299'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1210'}, {'id': '1370'}, {'id': '21149'}, {'id': '10719'}]",True,False,False,False,True,False,False,False,True,True,True
165,165,165,312,Shop Titans,7/21/2022,7/28/2022,https://store.epicgames.com/en-US/p/shop-titans-d95c1c,89a60cbd5e6c4cea9af4c7346df3f633,9696e0c7c26841789a152588c744d506,0.0,0,"['29088', '21122', '1188', '21130', '9547', '1296', '1264', '21136', '21138', '1367', '1370', '1117', '21149', '21119']",,"[{'id': '29088'}, {'id': '21122'}, {'id': '1188'}, {'id': '21130'}, {'id': '9547'}, {'id': '1296'}, {'id': '1264'}, {'id': '21136'}, {'id': '21138'}, {'id': '1367'}, {'id': '1370'}, {'id': '1117'}, {'id': '21149'}, {'id': '21119'}]",False,True,False,False,False,False,False,False,True,True,False
166,166,166,311,Wonder Boy: The Dragon’s Trap,7/14/2022,7/21/2022,https://store.epicgames.com/en-US/p/wonder-boy-the-dragons-trap-26381d,bd18a76d848946b0ac5f5c692c8b4757,e1e92771f6774072bb1b8d0a0a6197f7,1999.0,$19.99,"['1336', '1370', '9547', '1151', '1263']",Dotemu,"[{'id': '1336'}, {'id': '1370'}, {'id': '9547'}, {'id': '1151'}, {'id': '1263'}]",False,False,False,False,False,False,False,False,True,True,False
167,167,167,310,Killing Floor 2,7/7/2022,7/14/2022,https://store.epicgames.com/en-US/p/killing-floor-2,85f5ff10c31c4cd99978f4d57d3ec97a,affc33b82405457595a032f00284abd2,2999.0,$29.99,"['1216', '1185', '1218', '21122', '1188', '21894', '21129', '9547', '1294', '15375', '1264', '21138', '1203', '21139', '21140', '21109', '21141', '1080', '1210', '21149', '21119']",,"[{'id': '1216'}, {'id': '1185'}, {'id': '1218'}, {'id': '21122'}, {'id': '1188'}, {'id': '21894'}, {'id': '21129'}, {'id': '9547'}, {'id': '1294'}, {'id': '15375'}, {'id': '1264'}, {'id': '21138'}, {'id': '1203'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '1080'}, {'id': '1210'}, {'id': '21149'}, {'id': '21119'}]",True,False,False,False,True,False,True,False,True,False,True
168,168,168,309,Ancient Enemy,7/7/2022,7/14/2022,https://store.epicgames.com/en-US/p/ancient-enemy,07c6a2e544274070b9e9ee78316c5774,138c9362d8ff4c239076bc556e18cdac,1499.0,$14.99,"['21121', '21138', '1188', '1370', '9547', '1181', '21149', '1263', '21119']",,"[{'id': '21121'}, {'id': '21138'}, {'id': '1188'}, {'id': '1370'}, {'id': '9547'}, {'id': '1181'}, {'id': '21149'}, {'id': '1263'}, {'id': '21119'}]",False,False,False,False,False,False,False,False,True,True,False
169,169,169,308,Iratus: Lord of the Dead,6/30/2022,7/7/2022,https://store.epicgames.com/en-US/p/iratus-d0e5ba,101ca62ae8064e4799bd84cd549479fa,d250bdf072934b70ab080c6fcee77734,2999.0,$29.99,"['21122', '1188', '19847', '21127', '21129', '1386', '9547', '21137', '21138', '21139', '21140', '21141', '1367', '1370', '1115', '21147', '21149', '10719']",,"[{'id': '21122'}, {'id': '1188'}, {'id': '19847'}, {'id': '21127'}, {'id': '21129'}, {'id': '1386'}, {'id': '9547'}, {'id': '21137'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1367'}, {'id': '1370'}, {'id': '1115'}, {'id': '21147'}, {'id': '21149'}, {'id': '10719'}]",False,False,False,False,False,True,False,False,True,True,False
170,170,170,307,Hood: Outlaws & Legends,6/30/2022,7/7/2022,https://store.epicgames.com/en-US/p/hood-outlaws-and-legends,b87d353b891e4541930799683678fa22,5a2108f4db804040aaf44d139bd21bd1,1999.0,$19.99,"['1216', '21122', '1188', '9547', '9549', '15375', '1264', '21138', '1203', '1299', '21139', '21140', '21141', '1084', '1117', '21149']",,"[{'id': '1216'}, {'id': '21122'}, {'id': '1188'}, {'id': '9547'}, {'id': '9549'}, {'id': '15375'}, {'id': '1264'}, {'id': '21138'}, {'id': '1203'}, {'id': '1299'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1084'}, {'id': '1117'}, {'id': '21149'}]",True,True,False,False,False,False,False,False,True,False,True
171,171,171,306,Geneforge 1 – Mutagen,6/30/2022,7/7/2022,https://store.epicgames.com/en-US/p/geneforge-1-mutagen,d8970826d8bb4d599a74ad990eb8ae01,308652d49c89470fbf45fe8696b9c1c1,1995.0,$19.95,"['21138', '21139', '1188', '21140', '21141', '21894', '1367', '1370', '9547', '21149', '10719', '1263']","Spiderweb Software, Inc.","[{'id': '21138'}, {'id': '21139'}, {'id': '1188'}, {'id': '21140'}, {'id': '21141'}, {'id': '21894'}, {'id': '1367'}, {'id': '1370'}, {'id': '9547'}, {'id': '21149'}, {'id': '10719'}, {'id': '1263'}]",False,False,False,False,False,False,False,False,True,True,False
172,172,172,305,Car Mechanic Simulator 2018,6/23/2022,6/30/2022,https://store.epicgames.com/en-US/p/car-mechanic-simulator-2018,5eb27cf1747c40b5a0d4f5492774678d,226306adde104c9092247dcd4bfa1499,1999.0,$19.99,"['1393', '21138', '21139', '1188', '21140', '21141', '21127', '1370', '21146', '9547', '21149', '21119']",,"[{'id': '1393'}, {'id': '21138'}, {'id': '21139'}, {'id': '1188'}, {'id': '21140'}, {'id': '21141'}, {'id': '21127'}, {'id': '1370'}, {'id': '21146'}, {'id': '9547'}, {'id': '21149'}, {'id': '21119'}]",False,False,False,False,False,False,False,False,True,True,False
173,173,173,304,A Game of Thrones: The Board Game Digital Edition,6/23/2022,6/30/2022,https://store.epicgames.com/en-US/p/a-game-of-thrones-5858a3,a125d72a47a1490aba78c4e79a40395d,1b737464d3c441f8956315433be02d3b,1999.0,$19.99,"['29088', '1188', '21125', '19847', '9547', '15375', '21138', '21139', '21140', '21141', '1370', '1115', '21149']",Asmodee,"[{'id': '29088'}, {'id': '1188'}, {'id': '21125'}, {'id': '19847'}, {'id': '9547'}, {'id': '15375'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '1115'}, {'id': '21149'}]",False,False,False,False,False,True,False,False,True,True,False
174,174,174,303,Supraland,6/16/2022,6/23/2022,https://store.epicgames.com/en-US/p/supraland,1167f711027c484cafb64899f89527ba,ae373893881044d2bf26d6f8363a120e,1999.0,$19.99,"['1188', '1381', '21894', '19847', '21127', '9547', '1298', '21138', '21139', '21140', '21141', '1370', '21146', '21149', '21150', '1247', '21119']",,"[{'id': '1188'}, {'id': '1381'}, {'id': '21894'}, {'id': '19847'}, {'id': '21127'}, {'id': '9547'}, {'id': '1298'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '21146'}, {'id': '21149'}, {'id': '21150'}, {'id': '1247'}, {'id': '21119'}]",False,False,True,False,False,False,False,False,True,True,False
175,175,175,302,Maneater,6/9/2022,6/16/2022,https://store.epicgames.com/en-US/p/maneater,cf0f9c305d5d4dc9bd0fc4c14b5f2c5d,turtle,3999.0,$39.99,"['1216', '21122', '1188', '21894', '21127', '9547', '15375', '21138', '21139', '21140', '21109', '21141', '1367', '1370', '21146', '21147', '21149', '21119']",,"[{'id': '1216'}, {'id': '21122'}, {'id': '1188'}, {'id': '21894'}, {'id': '21127'}, {'id': '9547'}, {'id': '15375'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '1367'}, {'id': '1370'}, {'id': '21146'}, {'id': '21147'}, {'id': '21149'}, {'id': '21119'}]",True,False,False,False,False,False,False,False,True,True,False
176,176,176,301,Wolfenstein: The New Order,6/2/2022,6/9/2022,https://store.epicgames.com/en-US/p/wolfenstein-the-new-order,52a32a3469dd4a2ca20bfff0c6a66486,0bd3e505924240adb702295fa08c1eff,1999.0,$19.99,"['1216', '1185', '21122', '1188', '21894', '9547', '1294', '21138', '21139', '21140', '21109', '21141', '1210', '1370', '21149', '21119']",,"[{'id': '1216'}, {'id': '1185'}, {'id': '21122'}, {'id': '1188'}, {'id': '21894'}, {'id': '9547'}, {'id': '1294'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '1210'}, {'id': '1370'}, {'id': '21149'}, {'id': '21119'}]",True,False,False,False,True,False,False,False,True,True,False
177,177,177,300,BioShock Infinite: Complete Edition,5/26/2022,6/2/2022,https://store.epicgames.com/en-US/p/bioshock-infinite-complete-edition,1891e44daa4a4b95959f458644c600f2,df2da503f2074f078f8090da3c27ec47,5497.0,$54.97,"['1216', '1185', '1218', '21122', '1188', '21127', '9547', '9549', '15375', '21137', '21138', '21139', '21140', '21109', '21141', '21149', '21119']",,"[{'id': '1216'}, {'id': '1185'}, {'id': '1218'}, {'id': '21122'}, {'id': '1188'}, {'id': '21127'}, {'id': '9547'}, {'id': '9549'}, {'id': '15375'}, {'id': '21137'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '21149'}, {'id': '21119'}]",True,False,False,False,False,False,False,False,True,False,False
178,178,178,299,BioShock 2 Remastered,5/26/2022,6/2/2022,https://store.epicgames.com/en-US/p/bioshock-2-remastered,991d921215bf473b819bd2bb4b007531,304724b675974566b1d7e23af80a1f52,1999.0,$19.99,"['1216', '1185', '1218', '21122', '21127', '9547', '9549', '15375', '21137', '21138', '21139', '21140', '21109', '21141', '1370', '21149', '21119']",,"[{'id': '1216'}, {'id': '1185'}, {'id': '1218'}, {'id': '21122'}, {'id': '21127'}, {'id': '9547'}, {'id': '9549'}, {'id': '15375'}, {'id': '21137'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '1370'}, {'id': '21149'}, {'id': '21119'}]",True,False,False,False,False,False,False,False,True,True,False
179,179,179,298,BioShock Remastered,5/26/2022,6/2/2022,https://store.epicgames.com/en-US/p/bioshock-remastered,fd85bbb1e0424a49a1ce719454a7257c,e9e3ee13329f434f94105e6ec63435e0,1999.0,$19.99,"['1216', '1185', '1218', '21122', '1188', '21127', '9547', '9549', '15375', '21137', '21138', '21139', '21140', '21109', '21141', '1370', '21149', '21119']",,"[{'id': '1216'}, {'id': '1185'}, {'id': '1218'}, {'id': '21122'}, {'id': '1188'}, {'id': '21127'}, {'id': '9547'}, {'id': '9549'}, {'id': '15375'}, {'id': '21137'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '1370'}, {'id': '21149'}, {'id': '21119'}]",True,False,False,False,False,False,False,False,True,True,False
180,180,180,297,Borderlands 3,5/19/2022,5/26/2022,https://store.epicgames.com/en-US/p/borderlands-3,3efc7f6a60bb489fb7572176bd60d2cc,epic,5999.0,$59.99,"['1264', '1367', '1370', '1210', '9547', '9548', '9549', '1294']",,"[{'id': '1264'}, {'id': '1367'}, {'id': '1370'}, {'id': '1210'}, {'id': '9547'}, {'id': '9548'}, {'id': '9549'}, {'id': '1294'}]",False,False,False,False,True,False,False,True,True,True,False
181,181,181,296,Redout: Enhanced Edition,5/12/2022,5/19/2022,https://store.epicgames.com/en-US/p/redout-enhanced-edition,c82ab1b8b43843e6a279128614667fb8,93ea0d593cb04e62afb0741bbf894173,1999.0,$19.99,"['1264', '1203', '19847', '1370', '9547', '1212', '9549']",,"[{'id': '1264'}, {'id': '1203'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '1212'}, {'id': '9549'}]",False,False,False,False,False,False,False,False,True,True,True
182,182,182,295,Prey,5/12/2022,5/19/2022,https://store.epicgames.com/en-US/p/prey,ed17077691c541c19dc95e47fdd1cfd5,6ea398b9c2244250a9177c0b8a69b5cd,3999.0,$39.99,"['1216', '21122', '21894', '21127', '9547', '1294', '15375', '21138', '21139', '21140', '21109', '21141', '1336', '1210', '1370', '1117', '21149']",,"[{'id': '1216'}, {'id': '21122'}, {'id': '21894'}, {'id': '21127'}, {'id': '9547'}, {'id': '1294'}, {'id': '15375'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '1336'}, {'id': '1210'}, {'id': '1370'}, {'id': '1117'}, {'id': '21149'}]",True,True,False,False,True,False,False,False,True,True,False
183,183,183,294,Jotun: Valhalla Edition,5/12/2022,5/19/2022,https://store.epicgames.com/en-US/p/jotun,cbbde99547d54f41b8f7bd5fc46726c5,ba3149b6d7a7488ab5cc674154458757,1499.0,$14.99,"['1216', '21109', '9547', '1117', '9549', '1263', '10719', '15375']",,"[{'id': '1216'}, {'id': '21109'}, {'id': '9547'}, {'id': '1117'}, {'id': '9549'}, {'id': '1263'}, {'id': '10719'}, {'id': '15375'}]",True,True,False,False,False,False,False,False,True,False,False
184,184,184,293,Terraforming Mars,5/5/2022,5/12/2022,https://store.epicgames.com/en-US/p/terraforming-mars-18c3ad,f2496286331e405793d69807755b7b23,25d726130e6c4fe68f88e71933bda955,1999.0,$19.99,"['29088', '1188', '21125', '19847', '1386', '9547', '15375', '21138', '21139', '21140', '21141', '1370', '1115', '21149', '1183', '10719']",,"[{'id': '29088'}, {'id': '1188'}, {'id': '21125'}, {'id': '19847'}, {'id': '1386'}, {'id': '9547'}, {'id': '15375'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '1115'}, {'id': '21149'}, {'id': '1183'}, {'id': '10719'}]",False,False,False,False,False,True,False,False,True,True,False
185,185,185,292,Paradigm,4/28/2022,5/5/2022,https://store.epicgames.com/en-US/p/paradigm-875c5c,ee598afa02a1496289ae14bf442c5224,dd9648d29088406e9e2a61ba33fc13f6,1499.0,$14.99,"['1370', '9547', '1116']",,"[{'id': '1370'}, {'id': '9547'}, {'id': '1116'}]",False,False,False,False,False,False,False,False,True,True,False
186,186,186,291,Just Die Already,4/28/2022,5/5/2022,https://store.epicgames.com/en-US/p/just-die-already,fd05ded73f7944798434bd7ee7b39e9c,8c7ed85dae4341d385919ee4d832eb1a,1499.0,$14.99,"['21121', '21122', '1188', '21130', '9547', '1264', '21138', '1203', '21139', '21140', '21141', '1370', '1307', '1116', '1117', '21149', '21119']",,"[{'id': '21121'}, {'id': '21122'}, {'id': '1188'}, {'id': '21130'}, {'id': '9547'}, {'id': '1264'}, {'id': '21138'}, {'id': '1203'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '1307'}, {'id': '1116'}, {'id': '1117'}, {'id': '21149'}, {'id': '21119'}]",False,True,False,False,False,False,False,False,True,True,True
187,187,187,290,Riverbond,4/21/2022,4/28/2022,https://store.epicgames.com/en-US/p/riverbond-782aa4,d848b3c67d3f4f94b26e0ae9f4b6b45c,100f8957d16d4d2d89716775b5767779,2499.0,$24.99,"['1264', '1265', '1188', '21894', '19847', '1336', '1370', '9547', '9549', '1263']",,"[{'id': '1264'}, {'id': '1265'}, {'id': '1188'}, {'id': '21894'}, {'id': '19847'}, {'id': '1336'}, {'id': '1370'}, {'id': '9547'}, {'id': '9549'}, {'id': '1263'}]",False,False,False,False,False,False,False,False,True,True,False
188,188,188,289,Amnesia: Rebirth,4/21/2022,4/28/2022,https://store.epicgames.com/en-US/p/amnesia-rebirth,e24cd7ba0b3343729b68d8134c074528,b2df9b20c72446d690718965da41c7ad,2999.0,$29.99,"['1218', '1370', '9547', '1084', '1117', '10719']",,"[{'id': '1218'}, {'id': '1370'}, {'id': '9547'}, {'id': '1084'}, {'id': '1117'}, {'id': '10719'}]",False,True,False,False,False,False,False,False,True,True,False
189,189,189,288,XCOM 2,4/14/2022,4/21/2022,https://store.epicgames.com/en-US/p/xcom-2,04aedb34af844dc1869c1b99aa1b5541,7ec453d446194b8f8afe82aaa9561211,5999.0,$59.99,"['1088', '1120', '1312', '21122', '1188', '1254', '21894', '21127', '21129', '9547', '15375', '21138', '21139', '21140', '21141', '1370', '1115', '21149']","2K Games, Inc.","[{'id': '1088'}, {'id': '1120'}, {'id': '1312'}, {'id': '21122'}, {'id': '1188'}, {'id': '1254'}, {'id': '21894'}, {'id': '21127'}, {'id': '21129'}, {'id': '9547'}, {'id': '15375'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '1115'}, {'id': '21149'}]",False,False,False,False,False,True,False,False,True,True,False
190,190,190,287,Insurmountable,4/14/2022,4/21/2022,https://store.epicgames.com/en-US/p/insurmountable-b02c31,185b6f2fc0e945cc909fe8a691d39b7d,e25eba2210804006a61763a4108322de,2499.0,$24.99,"['1188', '21894', '1080', '1370', '1083', '1115', '9547']",,"[{'id': '1188'}, {'id': '21894'}, {'id': '1080'}, {'id': '1370'}, {'id': '1083'}, {'id': '1115'}, {'id': '9547'}]",False,False,False,False,False,True,True,False,True,True,False
191,191,191,286,Rogue Legacy,4/7/2022,4/14/2022,https://store.epicgames.com/en-US/p/rogue-legacy,cc8ecf10eb654f93bd1a61a466be2584,66ce501aea0a424cb80cfe5f31f80f03,1499.0,$14.99,"['1216', '21121', '21122', '1188', '21127', '21129', '9547', '1263', '15375', '21138', '21139', '21140', '21109', '21141', '1370', '21149']",,"[{'id': '1216'}, {'id': '21121'}, {'id': '21122'}, {'id': '1188'}, {'id': '21127'}, {'id': '21129'}, {'id': '9547'}, {'id': '1263'}, {'id': '15375'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '1370'}, {'id': '21149'}]",True,False,False,False,False,False,False,False,True,True,False
192,192,192,285,The Vanishing of Ethan Carter,4/7/2022,4/14/2022,https://store.epicgames.com/en-US/p/the-vanishing-of-ethan-carter,bdea68145b61462f9cd17068e835aadf,f401d7e187e349138380d22e991b29ca,1999.0,$19.99,"['1381', '21894', '1127', '1370', '9547']",,"[{'id': '1381'}, {'id': '21894'}, {'id': '1127'}, {'id': '1370'}, {'id': '9547'}]",False,False,False,False,False,False,False,False,True,True,False
193,193,193,284,Total War: Warhammer,3/31/2022,4/7/2022,https://store.epicgames.com/en-US/p/total-war-warhammer,bb3ce2b4668b4b22aae989f4508f0b71,0c321ac6d5fe49139c153253b60702f4,5999.0,$59.99,"['1088', '1120', '1216', '21122', '1188', '21125', '21129', '9547', '1264', '21138', '1203', '1299', '21139', '21140', '21109', '21141', '1370', '1115', '21149']",SEGA of Europe,"[{'id': '1088'}, {'id': '1120'}, {'id': '1216'}, {'id': '21122'}, {'id': '1188'}, {'id': '21125'}, {'id': '21129'}, {'id': '9547'}, {'id': '1264'}, {'id': '21138'}, {'id': '1203'}, {'id': '1299'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '1370'}, {'id': '1115'}, {'id': '21149'}]",True,False,False,False,False,True,False,False,True,True,True
194,194,194,283,City of Brass,3/31/2022,4/7/2022,https://store.epicgames.com/en-US/p/city-of-brass,b8c9b6788e4b4794b2b537076c2ced9d,epic,1999.0,$19.99,"['1216', '1370', '1083', '9547', '9549', '1294']",,"[{'id': '1216'}, {'id': '1370'}, {'id': '1083'}, {'id': '9547'}, {'id': '9549'}, {'id': '1294'}]",True,False,False,False,False,False,False,False,True,True,False
